Order_ID,Date,Hour,Product_ID,Quantity,Customer_ID,Branch
3068,2024-05-16,13,302,1,C122,Hamra
4639,2024-07-20,20,406,2,C186,Hamra
1461,2024-11-08,17,602,1,C059,Hamra
1174,2024-04-26,16,110,1,C048,Hamra
3306,2024-06-02,16,501,1,C133,Hamra
878,2024-10-17,17,404,2,C036,Hamra
2204,2024-03-03,17,303,2,C088,Hamra
618,2024-08-31,12,605,1,C025,Hamra
4289,2024-01-25,8,502,1,C173,Hamra
470,2024-03-30,17,503,1,C019,Hamra
3361,2024-03-15,9,702,1,C135,Hamra
4645,2024-10-20,12,106,1,C186,Hamra
1632,2024-07-28,20,504,1,C066,Hamra
2012,2024-12-12,10,202,1,C080,Hamra
4159,2024-01-17,12,706,3,C167,Hamra
3123,2024-05-07,7,204,1,C125,Hamra
3700,2024-12-29,16,602,1,C146,Hamra
2603,2024-09-07,18,110,1,C103,Hamra
3208,2024-06-27,7,305,2,C129,Hamra
4773,2024-06-30,9,205,2,C191,Hamra
3252,2024-05-31,14,406,2,C131,Hamra
3162,2024-01-25,14,107,1,C127,Hamra
519,2024-06-28,17,505,2,C021,Hamra
3149,2024-07-16,10,110,1,C126,Hamra
3113,2024-12-09,12,110,1,C124,Hamra
3960,2024-06-09,14,701,1,C158,Hamra
255,2024-06-25,13,503,1,C011,Hamra
547,2024-10-11,17,403,3,C022,Hamra
2790,2024-03-03,13,405,2,C111,Hamra
3124,2024-05-29,19,501,1,C125,Hamra
1408,2024-06-02,10,103,1,C057,Hamra
2234,2024-06-04,15,703,1,C089,Hamra
3246,2024-02-18,18,601,1,C131,Hamra
3972,2024-12-02,16,205,1,C158,Hamra
3181,2024-03-24,12,306,3,C128,Hamra
1104,2024-12-26,20,705,3,C045,Hamra
870,2024-06-25,18,501,1,C036,Hamra
2182,2024-05-27,17,202,2,C087,Hamra
2966,2024-04-27,9,104,1,C118,Hamra
1808,2024-12-07,11,605,1,C072,Hamra
4793,2024-03-03,11,109,1,C192,Hamra
4515,2024-07-07,20,503,1,C182,Hamra
1703,2024-12-25,11,506,2,C068,Hamra
4402,2024-02-18,14,403,1,C178,Hamra
2611,2024-11-22,15,308,1,C103,Hamra
3989,2024-09-13,19,603,1,C159,Hamra
709,2024-08-11,15,504,3,C029,Hamra
4664,2024-05-20,19,602,1,C187,Hamra
4106,2024-08-02,12,307,2,C164,Hamra
2649,2024-07-29,12,309,2,C105,Hamra
1833,2024-11-13,15,704,1,C073,Hamra
2982,2024-02-01,10,401,1,C119,Hamra
2135,2024-06-06,12,405,2,C085,Hamra
4876,2024-10-11,10,408,1,C195,Hamra
2245,2024-10-31,17,301,3,C089,Hamra
2243,2024-10-12,7,307,1,C089,Hamra
1893,2024-05-23,13,702,1,C076,Hamra
3479,2024-01-19,20,703,2,C139,Hamra
2918,2024-01-18,16,601,2,C116,Hamra
3498,2024-09-13,17,303,3,C139,Hamra
3861,2024-03-18,18,107,1,C154,Hamra
1302,2024-06-23,12,703,3,C053,Hamra
3574,2024-07-12,15,401,2,C142,Hamra
1589,2024-04-22,13,108,2,C064,Hamra
3453,2024-04-23,19,106,1,C138,Hamra
759,2024-08-09,13,405,1,C031,Hamra
868,2024-06-14,8,503,3,C036,Hamra
239,2024-11-14,18,308,1,C010,Hamra
632,2024-05-11,17,407,1,C026,Hamra
502,2024-09-20,15,307,1,C020,Hamra
3120,2024-02-24,16,506,1,C125,Hamra
1084,2024-12-24,15,601,1,C044,Hamra
1531,2024-05-10,12,603,1,C062,Hamra
1979,2024-10-14,19,109,2,C079,Hamra
207,2024-09-22,9,406,1,C009,Hamra
1787,2024-12-31,7,107,1,C071,Hamra
2259,2024-06-10,10,109,1,C090,Hamra
584,2024-03-27,20,203,1,C024,Hamra
3513,2024-02-24,20,103,1,C140,Hamra
1487,2024-10-14,9,410,2,C060,Hamra
2100,2024-06-26,20,408,1,C084,Hamra
3029,2024-12-14,18,306,3,C120,Hamra
1943,2024-01-08,7,406,1,C078,Hamra
394,2024-11-16,9,705,1,C016,Hamra
717,2024-11-08,20,409,1,C029,Hamra
4011,2024-09-03,20,407,1,C160,Hamra
3004,2024-11-18,10,410,2,C119,Hamra
846,2024-09-11,19,205,2,C035,Hamra
1055,2024-11-23,19,407,1,C043,Hamra
2392,2024-02-23,20,106,1,C096,Hamra
2996,2024-09-05,14,603,1,C119,Hamra
1304,2024-08-26,15,306,1,C053,Hamra
500,2024-08-16,9,408,3,C020,Hamra
2895,2024-03-07,12,407,1,C115,Hamra
171,2024-02-20,16,705,2,C008,Hamra
3065,2024-04-06,17,304,1,C122,Hamra
1010,2024-04-01,11,408,1,C042,Hamra
1934,2024-09-20,12,403,1,C077,Hamra
1748,2024-10-17,10,406,1,C070,Hamra
2793,2024-04-05,16,306,2,C111,Hamra
373,2024-03-28,12,409,1,C016,Hamra
1710,2024-03-18,13,205,2,C069,Hamra
1306,2024-10-14,15,204,1,C053,Hamra
4294,2024-04-29,16,304,3,C173,Hamra
4448,2024-10-28,13,601,1,C179,Hamra
134,2024-06-13,12,205,2,C006,Hamra
3081,2024-06-30,7,106,2,C123,Hamra
801,2024-08-10,8,705,3,C033,Hamra
364,2024-11-06,7,109,1,C015,Hamra
317,2024-01-07,15,501,2,C014,Hamra
4184,2024-11-25,16,305,1,C167,Hamra
1571,2024-09-19,16,409,1,C063,Hamra
107,2024-06-09,15,502,1,C005,Hamra
3045,2024-05-30,13,401,1,C121,Hamra
2255,2024-03-25,19,303,3,C090,Hamra
2692,2024-05-26,8,403,1,C107,Hamra
4459,2024-04-21,12,704,1,C180,Hamra
368,2024-02-05,17,109,1,C016,Hamra
2489,2024-10-11,10,407,1,C099,Hamra
4149,2024-07-06,7,706,1,C166,Hamra
1296,2024-03-22,7,106,1,C053,Hamra
1911,2024-01-02,18,204,1,C077,Hamra
2331,2024-10-29,11,403,1,C093,Hamra
4494,2024-07-15,18,309,3,C181,Hamra
4309,2024-01-11,8,203,2,C174,Hamra
2465,2024-08-21,10,601,3,C098,Hamra
2460,2024-07-13,7,202,1,C098,Hamra
3591,2024-04-28,10,704,1,C143,Hamra
1444,2024-01-20,17,304,1,C059,Hamra
4414,2024-09-17,12,306,1,C178,Hamra
3437,2024-10-19,16,402,1,C137,Hamra
640,2024-09-12,10,304,1,C026,Hamra
73,2024-08-09,7,309,1,C003,Hamra
2512,2024-08-13,13,401,1,C100,Hamra
1145,2024-02-22,20,603,2,C047,Hamra
122,2024-12-20,8,403,1,C005,Hamra
1548,2024-12-07,15,604,1,C062,Hamra
2120,2024-12-29,19,303,1,C084,Hamra
3317,2024-10-06,9,602,1,C133,Hamra
3449,2024-03-21,14,411,1,C138,Hamra
2003,2024-07-20,19,506,1,C080,Hamra
1565,2024-06-06,14,404,1,C063,Hamra
612,2024-04-29,9,302,2,C025,Hamra
1060,2024-02-28,10,104,2,C044,Hamra
3844,2024-08-02,8,602,1,C153,Hamra
3958,2024-05-07,10,603,1,C158,Hamra
336,2024-08-11,17,404,1,C014,Hamra
2161,2024-07-27,17,104,2,C086,Hamra
4255,2024-04-24,17,110,1,C171,Hamra
3912,2024-07-27,20,310,1,C156,Hamra
465,2024-01-14,15,406,1,C019,Hamra
2552,2024-01-09,8,103,1,C102,Hamra
4230,2024-02-09,18,605,2,C170,Hamra
501,2024-08-24,18,102,1,C020,Hamra
1978,2024-10-07,19,310,1,C079,Hamra
3507,2024-12-24,9,702,1,C139,Hamra
4518,2024-07-19,17,106,1,C182,Hamra
2468,2024-09-02,17,401,2,C098,Hamra
3055,2024-10-04,10,108,2,C121,Hamra
3825,2024-08-22,11,410,1,C152,Hamra
4923,2024-01-04,7,402,1,C198,Hamra
411,2024-06-02,13,310,1,C017,Hamra
3901,2024-01-29,20,303,1,C156,Hamra
1218,2024-04-18,16,101,1,C050,Hamra
4542,2024-04-07,13,701,1,C183,Hamra
226,2024-08-02,15,503,1,C010,Hamra
3753,2024-10-19,10,103,1,C149,Hamra
1425,2024-03-15,20,104,1,C058,Hamra
4064,2024-11-21,20,505,2,C162,Hamra
2364,2024-05-25,12,501,1,C095,Hamra
2689,2024-05-07,17,704,2,C107,Hamra
4263,2024-12-06,8,205,1,C171,Hamra
3482,2024-02-11,18,108,1,C139,Hamra
807,2024-12-21,18,502,2,C033,Hamra
4621,2024-02-10,20,703,1,C186,Hamra
1107,2024-02-03,10,304,2,C046,Hamra
4710,2024-01-17,8,605,1,C189,Hamra
4749,2024-06-13,16,401,1,C190,Hamra
3205,2024-06-01,11,503,1,C129,Hamra
3742,2024-03-16,13,110,1,C149,Hamra
1528,2024-03-27,19,502,1,C062,Hamra
4801,2024-04-26,7,204,1,C192,Hamra
2195,2024-12-27,16,702,1,C087,Hamra
1835,2024-12-07,16,505,1,C073,Hamra
4559,2024-01-27,13,304,1,C184,Hamra
22,2024-11-08,16,405,1,C001,Hamra
524,2024-10-13,19,105,1,C021,Hamra
536,2024-05-13,12,406,1,C022,Hamra
4519,2024-08-06,12,107,2,C182,Hamra
89,2024-06-16,18,304,2,C004,Hamra
1611,2024-04-07,14,406,1,C065,Hamra
4445,2024-09-24,14,705,3,C179,Hamra
1568,2024-08-24,12,503,1,C063,Hamra
3607,2024-11-04,9,309,3,C143,Hamra
869,2024-06-21,11,409,2,C036,Hamra
708,2024-07-08,8,308,2,C029,Hamra
4461,2024-05-01,20,701,1,C180,Hamra
4311,2024-02-15,11,603,1,C174,Hamra
1709,2024-03-04,20,504,1,C069,Hamra
3932,2024-05-09,15,106,2,C157,Hamra
2810,2024-11-05,16,502,1,C111,Hamra
4350,2024-12-28,7,505,2,C175,Hamra
3842,2024-07-11,16,411,1,C153,Hamra
3643,2024-11-02,11,402,2,C144,Hamra
2506,2024-06-29,18,201,1,C100,Hamra
998,2024-10-18,12,105,1,C041,Hamra
4830,2024-10-08,20,302,1,C193,Hamra
4907,2024-01-29,17,705,1,C197,Hamra
3728,2024-05-28,13,107,1,C148,Hamra
4916,2024-09-23,15,402,2,C197,Hamra
4114,2024-10-22,12,605,1,C164,Hamra
4619,2024-01-11,11,205,1,C186,Hamra
1180,2024-06-12,18,604,2,C048,Hamra
3225,2024-04-22,13,203,1,C130,Hamra
3935,2024-07-05,19,201,3,C157,Hamra
3642,2024-10-21,7,603,3,C144,Hamra
4083,2024-08-19,17,401,1,C163,Hamra
2804,2024-08-14,20,307,1,C111,Hamra
1545,2024-11-05,11,403,1,C062,Hamra
2687,2024-04-07,8,309,2,C107,Hamra
2665,2024-02-24,10,404,1,C106,Hamra
3274,2024-04-20,13,109,1,C132,Hamra
2850,2024-05-31,11,506,2,C113,Hamra
1692,2024-09-02,18,104,1,C068,Hamra
4428,2024-03-09,12,702,2,C179,Hamra
2246,2024-11-07,8,604,2,C089,Hamra
4037,2024-10-15,9,303,1,C161,Hamra
1957,2024-09-06,13,601,2,C078,Hamra
3812,2024-02-05,17,301,2,C152,Hamra
1879,2024-08-26,8,408,1,C075,Hamra
616,2024-05-27,18,404,1,C025,Hamra
3915,2024-08-14,12,503,1,C156,Hamra
160,2024-08-31,11,110,1,C007,Hamra
2860,2024-12-02,16,109,3,C113,Hamra
882,2024-12-30,7,406,1,C036,Hamra
225,2024-07-19,18,403,1,C010,Hamra
2852,2024-06-02,17,103,1,C113,Hamra
857,2024-03-13,16,204,1,C036,Hamra
440,2024-07-19,17,310,3,C018,Hamra
3345,2024-10-22,10,205,2,C134,Hamra
3357,2024-01-17,17,102,1,C135,Hamra
2562,2024-05-08,8,309,1,C102,Hamra
3530,2024-08-04,10,204,1,C140,Hamra
4209,2024-03-01,7,701,1,C169,Hamra
4766,2024-04-13,8,107,1,C191,Hamra
606,2024-02-11,19,411,1,C025,Hamra
4487,2024-01-25,14,703,3,C181,Hamra
789,2024-02-08,12,309,1,C033,Hamra
2192,2024-10-17,8,402,2,C087,Hamra
1814,2024-05-10,18,501,1,C073,Hamra
137,2024-08-16,12,502,1,C006,Hamra
4744,2024-04-17,16,405,2,C190,Hamra
4855,2024-06-20,15,402,1,C194,Hamra
3424,2024-04-11,13,503,2,C137,Hamra
1675,2024-12-19,15,205,1,C067,Hamra
3615,2024-01-12,11,401,1,C144,Hamra
2328,2024-10-01,13,101,2,C093,Hamra
2712,2024-04-10,17,104,1,C108,Hamra
4537,2024-02-13,20,404,2,C183,Hamra
4200,2024-10-31,13,101,3,C168,Hamra
628,2024-01-17,18,601,1,C026,Hamra
931,2024-11-25,18,703,1,C038,Hamra
4074,2024-02-26,9,604,1,C163,Hamra
4898,2024-11-06,13,307,1,C196,Hamra
4674,2024-10-29,7,201,2,C187,Hamra
3560,2024-01-12,15,110,1,C142,Hamra
4347,2024-11-13,16,302,1,C175,Hamra
2589,2024-03-20,19,411,2,C103,Hamra
4961,2024-08-03,12,605,1,C199,Hamra
4990,2024-12-04,11,401,2,C200,Hamra
1030,2024-09-20,13,701,1,C042,Hamra
4437,2024-05-28,11,306,3,C179,Hamra
3707,2024-03-21,16,203,1,C147,Hamra
1633,2024-08-02,11,109,1,C066,Hamra
4338,2024-07-16,17,201,1,C175,Hamra
4823,2024-07-18,16,201,1,C193,Hamra
1004,2024-01-25,17,106,3,C042,Hamra
917,2024-03-29,13,101,1,C038,Hamra
3553,2024-09-24,16,106,2,C141,Hamra
2668,2024-05-22,13,203,1,C106,Hamra
4265,2024-02-28,19,307,1,C172,Hamra
3829,2024-12-30,17,406,1,C152,Hamra
2389,2024-01-26,9,307,1,C096,Hamra
3949,2024-02-16,9,501,1,C158,Hamra
1747,2024-10-14,16,605,1,C070,Hamra
929,2024-09-22,18,402,3,C038,Hamra
2421,2024-01-16,19,703,1,C097,Hamra
2725,2024-07-17,9,705,1,C108,Hamra
3001,2024-10-08,12,204,1,C119,Hamra
3792,2024-03-26,18,605,1,C151,Hamra
1854,2024-09-06,12,105,3,C074,Hamra
1416,2024-09-26,19,411,1,C057,Hamra
2785,2024-11-30,19,407,1,C110,Hamra
1970,2024-04-26,9,409,1,C079,Hamra
3788,2024-01-07,9,107,1,C151,Hamra
866,2024-05-16,14,506,1,C036,Hamra
1409,2024-06-24,14,701,1,C057,Hamra
3214,2024-11-23,13,110,1,C129,Hamra
4987,2024-11-10,16,703,1,C200,Hamra
72,2024-08-02,10,302,2,C003,Hamra
326,2024-03-22,10,405,1,C014,Hamra
826,2024-08-10,9,306,2,C034,Hamra
1736,2024-04-12,11,203,1,C070,Hamra
1720,2024-09-29,9,101,2,C069,Hamra
4422,2024-01-14,19,101,1,C179,Hamra
2622,2024-06-07,14,605,1,C104,Hamra
703,2024-05-31,13,408,1,C029,Hamra
1172,2024-04-17,19,502,1,C048,Hamra
2348,2024-07-06,9,310,1,C094,Hamra
1980,2024-10-27,15,401,1,C079,Hamra
2943,2024-04-07,18,203,1,C117,Hamra
3627,2024-05-10,20,403,1,C144,Hamra
4608,2024-10-19,19,408,1,C185,Hamra
3457,2024-06-19,11,501,2,C138,Hamra
3711,2024-07-01,15,505,1,C147,Hamra
1677,2024-12-29,13,405,1,C067,Hamra
4095,2024-02-08,13,702,1,C164,Hamra
3266,2024-01-15,12,701,1,C132,Hamra
1864,2024-01-04,8,108,1,C075,Hamra
4040,2024-12-14,15,702,2,C161,Hamra
687,2024-07-28,12,605,1,C028,Hamra
3046,2024-06-09,14,101,1,C121,Hamra
192,2024-01-16,7,202,1,C009,Hamra
3327,2024-04-17,11,105,1,C134,Hamra
3089,2024-11-06,18,309,2,C123,Hamra
1207,2024-08-14,7,106,2,C049,Hamra
2276,2024-06-18,16,310,1,C091,Hamra
3118,2024-02-03,17,101,1,C125,Hamra
1903,2024-09-07,20,310,1,C076,Hamra
3781,2024-09-03,14,101,1,C150,Hamra
2630,2024-09-25,14,407,1,C104,Hamra
4361,2024-05-20,7,506,2,C176,Hamra
3752,2024-09-30,15,506,1,C149,Hamra
793,2024-04-05,8,103,1,C033,Hamra
4576,2024-08-14,18,702,1,C184,Hamra
3927,2024-02-08,15,304,2,C157,Hamra
1308,2024-10-28,7,601,1,C053,Hamra
960,2024-01-29,18,404,2,C040,Hamra
456,2024-11-13,16,703,1,C018,Hamra
4342,2024-09-01,20,102,1,C175,Hamra
311,2024-08-23,20,109,2,C013,Hamra
3886,2024-07-03,15,302,2,C155,Hamra
4755,2024-09-28,10,604,1,C190,Hamra
1853,2024-08-23,15,411,1,C074,Hamra
2412,2024-08-26,13,302,2,C096,Hamra
2654,2024-09-22,17,702,1,C105,Hamra
4306,2024-12-24,12,202,1,C173,Hamra
3263,2024-12-05,11,305,3,C131,Hamra
3759,2024-03-05,17,703,1,C150,Hamra
3884,2024-06-25,15,103,1,C155,Hamra
4534,2024-01-03,8,601,1,C183,Hamra
1663,2024-05-21,20,703,1,C067,Hamra
799,2024-06-06,19,104,1,C033,Hamra
50,2024-11-19,17,302,1,C002,Hamra
1872,2024-05-25,20,703,1,C075,Hamra
4328,2024-10-19,18,501,1,C174,Hamra
1851,2024-06-01,8,604,1,C074,Hamra
4029,2024-07-11,17,506,1,C161,Hamra
4625,2024-03-13,18,205,3,C186,Hamra
3378,2024-10-31,15,408,1,C135,Hamra
3610,2024-12-09,18,301,3,C143,Hamra
633,2024-05-19,9,201,1,C026,Hamra
3492,2024-07-05,14,305,2,C139,Hamra
3192,2024-10-19,17,502,1,C128,Hamra
4138,2024-03-01,15,309,1,C166,Hamra
661,2024-07-16,14,301,2,C027,Hamra
3376,2024-10-21,10,405,2,C135,Hamra
3212,2024-11-14,18,409,1,C129,Hamra
528,2024-10-28,7,101,2,C021,Hamra
1985,2024-12-09,10,309,1,C079,Hamra
3946,2024-01-11,20,309,2,C158,Hamra
2339,2024-03-02,15,109,1,C094,Hamra
184,2024-11-28,8,307,1,C008,Hamra
2075,2024-08-13,9,202,1,C083,Hamra
64,2024-06-01,16,302,1,C003,Hamra
1361,2024-07-17,14,310,2,C055,Hamra
3589,2024-02-21,12,403,1,C143,Hamra
874,2024-09-16,14,205,1,C036,Hamra
127,2024-02-28,13,405,1,C006,Hamra
3038,2024-03-12,20,704,1,C121,Hamra
1018,2024-05-27,19,402,1,C042,Hamra
1236,2024-12-14,19,307,1,C050,Hamra
2815,2024-03-03,11,110,3,C112,Hamra
3694,2024-11-05,15,406,1,C146,Hamra
1232,2024-08-30,10,402,1,C050,Hamra
745,2024-12-31,12,202,2,C030,Hamra
953,2024-11-25,8,604,1,C039,Hamra
2921,2024-04-16,8,406,3,C116,Hamra
3531,2024-08-13,8,407,2,C140,Hamra
1460,2024-11-08,16,407,1,C059,Hamra
1900,2024-08-05,13,505,1,C076,Hamra
4276,2024-08-28,19,603,1,C172,Hamra
3284,2024-09-15,8,410,1,C132,Hamra
4110,2024-09-18,18,706,2,C164,Hamra
1163,2024-01-05,19,604,1,C048,Hamra
3579,2024-09-17,8,306,1,C142,Hamra
2020,2024-02-23,15,110,1,C081,Hamra
1198,2024-02-16,13,301,1,C049,Hamra
1665,2024-08-02,17,107,1,C067,Hamra
1925,2024-06-25,9,104,2,C077,Hamra
3417,2024-01-09,9,402,1,C137,Hamra
515,2024-04-08,13,705,1,C021,Hamra
2639,2024-01-20,11,310,1,C105,Hamra
1803,2024-08-28,16,406,2,C072,Hamra
371,2024-03-01,20,201,1,C016,Hamra
3630,2024-06-26,20,701,2,C144,Hamra
695,2024-12-03,12,305,1,C028,Hamra
4427,2024-03-02,19,411,3,C179,Hamra
4568,2024-05-24,18,302,1,C184,Hamra
2004,2024-08-03,14,603,1,C080,Hamra
1395,2024-01-03,15,201,1,C057,Hamra
2768,2024-06-08,7,405,1,C110,Hamra
1279,2024-08-14,9,410,1,C052,Hamra
4326,2024-09-25,17,505,1,C174,Hamra
4142,2024-04-29,13,502,1,C166,Hamra
2092,2024-03-29,12,307,1,C084,Hamra
1192,2024-11-24,13,706,3,C048,Hamra
3167,2024-03-08,14,601,1,C127,Hamra
4226,2024-12-22,12,701,2,C169,Hamra
2455,2024-04-07,9,704,1,C098,Hamra
2975,2024-09-23,8,402,1,C118,Hamra
4661,2024-04-14,18,501,1,C187,Hamra
2333,2024-11-18,13,604,1,C093,Hamra
1659,2024-05-02,18,702,3,C067,Hamra
1838,2024-01-29,18,410,1,C074,Hamra
2096,2024-05-16,18,104,2,C084,Hamra
4857,2024-07-13,17,301,3,C194,Hamra
3889,2024-08-13,7,301,1,C155,Hamra
4015,2024-11-27,9,306,3,C160,Hamra
4569,2024-06-18,18,401,1,C184,Hamra
216,2024-01-09,17,411,3,C010,Hamra
4187,2024-02-09,10,304,2,C168,Hamra
3648,2024-01-25,19,302,1,C145,Hamra
4643,2024-09-17,20,603,3,C186,Hamra
2973,2024-08-13,7,401,1,C118,Hamra
2426,2024-05-03,11,307,1,C097,Hamra
125,2024-02-07,16,403,1,C006,Hamra
4183,2024-11-23,9,101,1,C167,Hamra
447,2024-09-07,8,602,1,C018,Hamra
1800,2024-06-24,9,411,2,C072,Hamra
2229,2024-03-30,14,601,1,C089,Hamra
1005,2024-02-06,12,501,1,C042,Hamra
96,2024-11-11,19,102,1,C004,Hamra
498,2024-06-24,20,302,1,C020,Hamra
690,2024-10-10,13,504,2,C028,Hamra
4193,2024-03-21,18,502,2,C168,Hamra
4818,2024-04-23,12,306,3,C193,Hamra
2615,2024-02-09,12,109,1,C104,Hamra
1080,2024-10-27,18,203,1,C044,Hamra
569,2024-08-11,9,201,3,C023,Hamra
4612,2024-11-13,18,301,2,C185,Hamra
1162,2024-12-14,19,301,1,C047,Hamra
300,2024-04-24,20,102,1,C013,Hamra
3631,2024-07-04,14,506,3,C144,Hamra
4552,2024-11-18,18,602,2,C183,Hamra
2360,2024-02-25,13,108,1,C095,Hamra
4811,2024-02-09,13,601,2,C193,Hamra
397,2024-12-19,12,506,1,C016,Hamra
2983,2024-02-09,11,203,1,C119,Hamra
4133,2024-12-12,16,302,1,C165,Hamra
4475,2024-08-24,14,503,1,C180,Hamra
2950,2024-10-15,11,309,1,C117,Hamra
234,2024-09-18,15,103,1,C010,Hamra
3073,2024-08-03,15,405,1,C122,Hamra
922,2024-05-26,7,705,2,C038,Hamra
1083,2024-12-01,12,203,3,C044,Hamra
2367,2024-06-16,13,304,1,C095,Hamra
1842,2024-04-01,9,107,1,C074,Hamra
4530,2024-12-18,13,109,3,C182,Hamra
2846,2024-02-28,17,304,1,C113,Hamra
1246,2024-02-28,17,603,2,C051,Hamra
1283,2024-10-30,13,504,2,C052,Hamra
4934,2024-06-17,20,307,1,C198,Hamra
2304,2024-09-25,19,303,2,C092,Hamra
1465,2024-12-28,17,308,2,C059,Hamra
294,2024-02-14,8,102,1,C013,Hamra
4224,2024-12-10,13,703,1,C169,Hamra
276,2024-06-29,7,703,1,C012,Hamra
1226,2024-06-18,11,201,1,C050,Hamra
1420,2024-12-21,15,406,1,C057,Hamra
4411,2024-07-09,13,408,1,C178,Hamra
2992,2024-06-03,13,204,1,C119,Hamra
1412,2024-07-06,17,301,3,C057,Hamra
4503,2024-01-07,19,201,1,C182,Hamra
4850,2024-05-12,18,408,1,C194,Hamra
179,2024-08-22,8,107,1,C008,Hamra
2663,2024-02-14,14,406,1,C106,Hamra
4784,2024-11-09,9,701,1,C191,Hamra
3432,2024-09-05,14,604,1,C137,Hamra
4684,2024-01-31,9,605,1,C188,Hamra
3007,2024-01-23,16,204,2,C120,Hamra
1566,2024-06-08,13,403,3,C063,Hamra
1810,2024-12-28,8,706,1,C072,Hamra
3253,2024-06-06,10,601,1,C131,Hamra
292,2024-02-08,17,301,1,C013,Hamra
3422,2024-03-22,12,304,2,C137,Hamra
1286,2024-12-21,17,302,1,C052,Hamra
1540,2024-09-14,15,401,3,C062,Hamra
2994,2024-07-24,11,106,1,C119,Hamra
2739,2024-03-17,19,601,1,C109,Hamra
168,2024-01-12,15,702,1,C008,Hamra
2378,2024-10-21,11,109,3,C095,Hamra
3130,2024-08-11,16,703,2,C125,Hamra
4287,2024-01-13,14,302,1,C173,Hamra
1292,2024-02-15,19,406,1,C053,Hamra
1563,2024-06-03,19,202,1,C063,Hamra
2363,2024-04-22,7,308,1,C095,Hamra
2037,2024-08-20,13,105,2,C081,Hamra
1396,2024-01-17,10,601,2,C057,Hamra
4532,2024-12-25,11,411,2,C182,Hamra
3714,2024-08-10,12,411,3,C147,Hamra
1674,2024-12-19,11,103,1,C067,Hamra
1119,2024-07-06,18,309,2,C046,Hamra
2359,2024-12-09,7,302,2,C094,Hamra
3477,2024-12-30,18,503,1,C138,Hamra
2853,2024-06-11,15,401,2,C113,Hamra
2334,2024-11-21,8,104,1,C093,Hamra
3680,2024-03-14,15,603,2,C146,Hamra
3532,2024-08-20,16,202,1,C140,Hamra
1206,2024-08-11,8,101,1,C049,Hamra
575,2024-11-14,15,306,1,C023,Hamra
1525,2024-02-29,12,304,1,C062,Hamra
263,2024-11-30,17,306,1,C011,Hamra
1821,2024-08-09,15,705,1,C073,Hamra
2960,2024-02-06,19,303,1,C118,Hamra
4580,2024-10-04,12,601,1,C184,Hamra
2208,2024-07-14,12,705,2,C088,Hamra
2247,2024-12-17,19,103,3,C089,Hamra
1365,2024-08-29,17,702,1,C055,Hamra
3854,2024-11-19,20,602,2,C153,Hamra
204,2024-08-06,8,407,1,C009,Hamra
277,2024-07-10,14,110,2,C012,Hamra
3478,2024-01-17,9,504,1,C139,Hamra
2845,2024-01-12,13,205,1,C113,Hamra
4150,2024-07-11,11,105,1,C166,Hamra
3899,2024-01-22,9,104,1,C156,Hamra
175,2024-04-29,7,403,2,C008,Hamra
4340,2024-07-28,14,706,2,C175,Hamra
880,2024-11-01,9,705,1,C036,Hamra
3134,2024-09-26,8,704,1,C125,Hamra
1228,2024-07-10,7,706,2,C050,Hamra
2693,2024-06-23,10,104,2,C107,Hamra
211,2024-10-11,19,205,1,C009,Hamra
4694,2024-07-22,14,302,1,C188,Hamra
4981,2024-06-12,19,602,1,C200,Hamra
1669,2024-09-07,9,103,1,C067,Hamra
1303,2024-08-14,20,110,1,C053,Hamra
2044,2024-01-07,7,605,1,C082,Hamra
2758,2024-01-29,10,506,2,C110,Hamra
3650,2024-02-02,15,308,1,C145,Hamra
1300,2024-05-13,19,303,3,C053,Hamra
3904,2024-03-19,7,101,2,C156,Hamra
2865,2024-02-27,18,410,3,C114,Hamra
1551,2024-01-26,20,706,1,C063,Hamra
3599,2024-08-13,17,406,2,C143,Hamra
479,2024-10-11,8,602,1,C019,Hamra
3097,2024-01-04,15,101,1,C124,Hamra
2154,2024-04-08,8,103,1,C086,Hamra
1729,2024-02-08,19,103,1,C070,Hamra
1158,2024-09-27,9,501,2,C047,Hamra
4965,2024-10-11,13,304,2,C199,Hamra
2718,2024-06-05,9,404,1,C108,Hamra
4357,2024-03-15,15,310,1,C176,Hamra
506,2024-10-14,12,408,1,C020,Hamra
890,2024-05-09,9,411,1,C037,Hamra
3232,2024-06-23,15,404,2,C130,Hamra
4795,2024-03-24,7,401,1,C192,Hamra
856,2024-01-22,16,104,3,C036,Hamra
3293,2024-01-27,9,702,1,C133,Hamra
1596,2024-07-13,7,204,1,C064,Hamra
164,2024-12-02,8,703,1,C007,Hamra
4942,2024-08-23,18,402,1,C198,Hamra
3010,2024-04-01,14,408,1,C120,Hamra
533,2024-01-21,13,307,2,C022,Hamra
1134,2024-10-29,8,701,2,C046,Hamra
4205,2024-12-22,8,103,1,C168,Hamra
4716,2024-03-24,15,308,1,C189,Hamra
2777,2024-09-18,19,306,1,C110,Hamra
1116,2024-05-26,19,505,1,C046,Hamra
688,2024-09-13,12,308,1,C028,Hamra
2175,2024-02-27,11,104,1,C087,Hamra
836,2024-01-15,16,306,2,C035,Hamra
3207,2024-06-10,12,501,2,C129,Hamra
3934,2024-06-11,15,601,3,C157,Hamra
213,2024-11-15,17,406,1,C009,Hamra
208,2024-10-07,13,306,3,C009,Hamra
