Time_ID,Date,Day,Month,Year,Weekday,Hour
2574,2024-07-02,2,7,2024,Tuesday,18
2575,2024-07-02,2,7,2024,Tuesday,19
2576,2024-07-02,2,7,2024,Tuesday,20
2577,2024-07-03,3,7,2024,Wednesday,7
2578,2024-07-03,3,7,2024,Wednesday,8
2579,2024-07-03,3,7,2024,Wednesday,9
2580,2024-07-03,3,7,2024,Wednesday,10
2581,2024-07-03,3,7,2024,Wednesday,11
2582,2024-07-03,3,7,2024,Wednesday,12
2583,2024-07-03,3,7,2024,Wednesday,13
2584,2024-07-03,3,7,2024,Wednesday,14
2585,2024-07-03,3,7,2024,Wednesday,15
2586,2024-07-03,3,7,2024,Wednesday,16
2587,2024-07-03,3,7,2024,Wednesday,17
2588,2024-07-03,3,7,2024,Wednesday,18
2589,2024-07-03,3,7,2024,Wednesday,19
2590,2024-07-03,3,7,2024,Wednesday,20
2591,2024-07-04,4,7,2024,Thursday,7
2592,2024-07-04,4,7,2024,Thursday,8
2593,2024-07-04,4,7,2024,Thursday,9
2594,2024-07-04,4,7,2024,Thursday,10
2595,2024-07-04,4,7,2024,Thursday,11
2596,2024-07-04,4,7,2024,Thursday,12
2597,2024-07-04,4,7,2024,Thursday,13
2598,2024-07-04,4,7,2024,Thursday,14
2599,2024-07-04,4,7,2024,Thursday,15
2600,2024-07-04,4,7,2024,Thursday,16
2601,2024-07-04,4,7,2024,Thursday,17
2602,2024-07-04,4,7,2024,Thursday,18
2603,2024-07-04,4,7,2024,Thursday,19
2604,2024-07-04,4,7,2024,Thursday,20
2605,2024-07-05,5,7,2024,Friday,7
2606,2024-07-05,5,7,2024,Friday,8
2607,2024-07-05,5,7,2024,Friday,9
2608,2024-07-05,5,7,2024,Friday,10
2609,2024-07-05,5,7,2024,Friday,11
2610,2024-07-05,5,7,2024,Friday,12
2611,2024-07-05,5,7,2024,Friday,13
2612,2024-07-05,5,7,2024,Friday,14
2613,2024-07-05,5,7,2024,Friday,15
2614,2024-07-05,5,7,2024,Friday,16
2615,2024-07-05,5,7,2024,Friday,17
2616,2024-07-05,5,7,2024,Friday,18
2617,2024-07-05,5,7,2024,Friday,19
2618,2024-07-05,5,7,2024,Friday,20
2619,2024-07-06,6,7,2024,Saturday,7
2620,2024-07-06,6,7,2024,Saturday,8
2621,2024-07-06,6,7,2024,Saturday,9
2622,2024-07-06,6,7,2024,Saturday,10
2623,2024-07-06,6,7,2024,Saturday,11
2624,2024-07-06,6,7,2024,Saturday,12
2625,2024-07-06,6,7,2024,Saturday,13
2626,2024-07-06,6,7,2024,Saturday,14
2627,2024-07-06,6,7,2024,Saturday,15
2628,2024-07-06,6,7,2024,Saturday,16
2629,2024-07-06,6,7,2024,Saturday,17
2630,2024-07-06,6,7,2024,Saturday,18
2631,2024-07-06,6,7,2024,Saturday,19
2632,2024-07-06,6,7,2024,Saturday,20
2633,2024-07-07,7,7,2024,Sunday,7
2634,2024-07-07,7,7,2024,Sunday,8
2635,2024-07-07,7,7,2024,Sunday,9
2636,2024-07-07,7,7,2024,Sunday,10
2637,2024-07-07,7,7,2024,Sunday,11
2638,2024-07-07,7,7,2024,Sunday,12
2639,2024-07-07,7,7,2024,Sunday,13
2640,2024-07-07,7,7,2024,Sunday,14
2641,2024-07-07,7,7,2024,Sunday,15
2642,2024-07-07,7,7,2024,Sunday,16
2643,2024-07-07,7,7,2024,Sunday,17
2644,2024-07-07,7,7,2024,Sunday,18
2645,2024-07-07,7,7,2024,Sunday,19
2646,2024-07-07,7,7,2024,Sunday,20
2647,2024-07-08,8,7,2024,Monday,7
2648,2024-07-08,8,7,2024,Monday,8
2649,2024-07-08,8,7,2024,Monday,9
2650,2024-07-08,8,7,2024,Monday,10
2651,2024-07-08,8,7,2024,Monday,11
2652,2024-07-08,8,7,2024,Monday,12
2653,2024-07-08,8,7,2024,Monday,13
2654,2024-07-08,8,7,2024,Monday,14
2655,2024-07-08,8,7,2024,Monday,15
2656,2024-07-08,8,7,2024,Monday,16
2657,2024-07-08,8,7,2024,Monday,17
2658,2024-07-08,8,7,2024,Monday,18
2659,2024-07-08,8,7,2024,Monday,19
2660,2024-07-08,8,7,2024,Monday,20
2661,2024-07-09,9,7,2024,Tuesday,7
2662,2024-07-09,9,7,2024,Tuesday,8
2663,2024-07-09,9,7,2024,Tuesday,9
2664,2024-07-09,9,7,2024,Tuesday,10
2665,2024-07-09,9,7,2024,Tuesday,11
2666,2024-07-09,9,7,2024,Tuesday,12
2667,2024-07-09,9,7,2024,Tuesday,13
2668,2024-07-09,9,7,2024,Tuesday,14
2669,2024-07-09,9,7,2024,Tuesday,15
2670,2024-07-09,9,7,2024,Tuesday,16
2671,2024-07-09,9,7,2024,Tuesday,17
2672,2024-07-09,9,7,2024,Tuesday,18
2673,2024-07-09,9,7,2024,Tuesday,19
2674,2024-07-09,9,7,2024,Tuesday,20
2675,2024-07-10,10,7,2024,Wednesday,7
2676,2024-07-10,10,7,2024,Wednesday,8
2677,2024-07-10,10,7,2024,Wednesday,9
2678,2024-07-10,10,7,2024,Wednesday,10
2679,2024-07-10,10,7,2024,Wednesday,11
2680,2024-07-10,10,7,2024,Wednesday,12
2681,2024-07-10,10,7,2024,Wednesday,13
2682,2024-07-10,10,7,2024,Wednesday,14
2683,2024-07-10,10,7,2024,Wednesday,15
2684,2024-07-10,10,7,2024,Wednesday,16
2685,2024-07-10,10,7,2024,Wednesday,17
2686,2024-07-10,10,7,2024,Wednesday,18
2687,2024-07-10,10,7,2024,Wednesday,19
2688,2024-07-10,10,7,2024,Wednesday,20
2689,2024-07-11,11,7,2024,Thursday,7
2690,2024-07-11,11,7,2024,Thursday,8
2691,2024-07-11,11,7,2024,Thursday,9
2692,2024-07-11,11,7,2024,Thursday,10
2693,2024-07-11,11,7,2024,Thursday,11
2694,2024-07-11,11,7,2024,Thursday,12
2695,2024-07-11,11,7,2024,Thursday,13
2696,2024-07-11,11,7,2024,Thursday,14
2697,2024-07-11,11,7,2024,Thursday,15
2698,2024-07-11,11,7,2024,Thursday,16
2699,2024-07-11,11,7,2024,Thursday,17
2700,2024-07-11,11,7,2024,Thursday,18
2701,2024-07-11,11,7,2024,Thursday,19
2702,2024-07-11,11,7,2024,Thursday,20
2703,2024-07-12,12,7,2024,Friday,7
2704,2024-07-12,12,7,2024,Friday,8
2705,2024-07-12,12,7,2024,Friday,9
2706,2024-07-12,12,7,2024,Friday,10
2707,2024-07-12,12,7,2024,Friday,11
2708,2024-07-12,12,7,2024,Friday,12
2709,2024-07-12,12,7,2024,Friday,13
2710,2024-07-12,12,7,2024,Friday,14
2711,2024-07-12,12,7,2024,Friday,15
2712,2024-07-12,12,7,2024,Friday,16
2713,2024-07-12,12,7,2024,Friday,17
2714,2024-07-12,12,7,2024,Friday,18
2715,2024-07-12,12,7,2024,Friday,19
2716,2024-07-12,12,7,2024,Friday,20
2717,2024-07-13,13,7,2024,Saturday,7
2718,2024-07-13,13,7,2024,Saturday,8
2719,2024-07-13,13,7,2024,Saturday,9
2720,2024-07-13,13,7,2024,Saturday,10
2721,2024-07-13,13,7,2024,Saturday,11
2722,2024-07-13,13,7,2024,Saturday,12
2723,2024-07-13,13,7,2024,Saturday,13
2724,2024-07-13,13,7,2024,Saturday,14
2725,2024-07-13,13,7,2024,Saturday,15
2726,2024-07-13,13,7,2024,Saturday,16
2727,2024-07-13,13,7,2024,Saturday,17
2728,2024-07-13,13,7,2024,Saturday,18
2729,2024-07-13,13,7,2024,Saturday,19
2730,2024-07-13,13,7,2024,Saturday,20
2731,2024-07-14,14,7,2024,Sunday,7
2732,2024-07-14,14,7,2024,Sunday,8
2733,2024-07-14,14,7,2024,Sunday,9
2734,2024-07-14,14,7,2024,Sunday,10
2735,2024-07-14,14,7,2024,Sunday,11
2736,2024-07-14,14,7,2024,Sunday,12
2737,2024-07-14,14,7,2024,Sunday,13
2738,2024-07-14,14,7,2024,Sunday,14
2739,2024-07-14,14,7,2024,Sunday,15
2740,2024-07-14,14,7,2024,Sunday,16
2741,2024-07-14,14,7,2024,Sunday,17
2742,2024-07-14,14,7,2024,Sunday,18
2743,2024-07-14,14,7,2024,Sunday,19
2744,2024-07-14,14,7,2024,Sunday,20
2745,2024-07-15,15,7,2024,Monday,7
2746,2024-07-15,15,7,2024,Monday,8
2747,2024-07-15,15,7,2024,Monday,9
2748,2024-07-15,15,7,2024,Monday,10
2749,2024-07-15,15,7,2024,Monday,11
2750,2024-07-15,15,7,2024,Monday,12
2751,2024-07-15,15,7,2024,Monday,13
2752,2024-07-15,15,7,2024,Monday,14
2753,2024-07-15,15,7,2024,Monday,15
2754,2024-07-15,15,7,2024,Monday,16
2755,2024-07-15,15,7,2024,Monday,17
2756,2024-07-15,15,7,2024,Monday,18
2757,2024-07-15,15,7,2024,Monday,19
2758,2024-07-15,15,7,2024,Monday,20
2759,2024-07-16,16,7,2024,Tuesday,7
2760,2024-07-16,16,7,2024,Tuesday,8
2761,2024-07-16,16,7,2024,Tuesday,9
2762,2024-07-16,16,7,2024,Tuesday,10
2763,2024-07-16,16,7,2024,Tuesday,11
2764,2024-07-16,16,7,2024,Tuesday,12
2765,2024-07-16,16,7,2024,Tuesday,13
2766,2024-07-16,16,7,2024,Tuesday,14
2767,2024-07-16,16,7,2024,Tuesday,15
2768,2024-07-16,16,7,2024,Tuesday,16
2769,2024-07-16,16,7,2024,Tuesday,17
2770,2024-07-16,16,7,2024,Tuesday,18
2771,2024-07-16,16,7,2024,Tuesday,19
2772,2024-07-16,16,7,2024,Tuesday,20
2773,2024-07-17,17,7,2024,Wednesday,7
2774,2024-07-17,17,7,2024,Wednesday,8
2775,2024-07-17,17,7,2024,Wednesday,9
2776,2024-07-17,17,7,2024,Wednesday,10
2777,2024-07-17,17,7,2024,Wednesday,11
2778,2024-07-17,17,7,2024,Wednesday,12
2779,2024-07-17,17,7,2024,Wednesday,13
2780,2024-07-17,17,7,2024,Wednesday,14
2781,2024-07-17,17,7,2024,Wednesday,15
2782,2024-07-17,17,7,2024,Wednesday,16
2783,2024-07-17,17,7,2024,Wednesday,17
2784,2024-07-17,17,7,2024,Wednesday,18
2785,2024-07-17,17,7,2024,Wednesday,19
2786,2024-07-17,17,7,2024,Wednesday,20
2787,2024-07-18,18,7,2024,Thursday,7
2788,2024-07-18,18,7,2024,Thursday,8
2789,2024-07-18,18,7,2024,Thursday,9
2790,2024-07-18,18,7,2024,Thursday,10
2791,2024-07-18,18,7,2024,Thursday,11
2792,2024-07-18,18,7,2024,Thursday,12
2793,2024-07-18,18,7,2024,Thursday,13
2794,2024-07-18,18,7,2024,Thursday,14
2795,2024-07-18,18,7,2024,Thursday,15
2796,2024-07-18,18,7,2024,Thursday,16
2797,2024-07-18,18,7,2024,Thursday,17
2798,2024-07-18,18,7,2024,Thursday,18
2799,2024-07-18,18,7,2024,Thursday,19
2800,2024-07-18,18,7,2024,Thursday,20
2801,2024-07-19,19,7,2024,Friday,7
2802,2024-07-19,19,7,2024,Friday,8
2803,2024-07-19,19,7,2024,Friday,9
2804,2024-07-19,19,7,2024,Friday,10
2805,2024-07-19,19,7,2024,Friday,11
2806,2024-07-19,19,7,2024,Friday,12
2807,2024-07-19,19,7,2024,Friday,13
2808,2024-07-19,19,7,2024,Friday,14
2809,2024-07-19,19,7,2024,Friday,15
2810,2024-07-19,19,7,2024,Friday,16
2811,2024-07-19,19,7,2024,Friday,17
2812,2024-07-19,19,7,2024,Friday,18
2813,2024-07-19,19,7,2024,Friday,19
2814,2024-07-19,19,7,2024,Friday,20
2815,2024-07-20,20,7,2024,Saturday,7
2816,2024-07-20,20,7,2024,Saturday,8
2817,2024-07-20,20,7,2024,Saturday,9
2818,2024-07-20,20,7,2024,Saturday,10
2819,2024-07-20,20,7,2024,Saturday,11
2820,2024-07-20,20,7,2024,Saturday,12
2821,2024-07-20,20,7,2024,Saturday,13
2822,2024-07-20,20,7,2024,Saturday,14
2823,2024-07-20,20,7,2024,Saturday,15
2824,2024-07-20,20,7,2024,Saturday,16
2825,2024-07-20,20,7,2024,Saturday,17
2826,2024-07-20,20,7,2024,Saturday,18
2827,2024-07-20,20,7,2024,Saturday,19
2828,2024-07-20,20,7,2024,Saturday,20
2829,2024-07-21,21,7,2024,Sunday,7
2830,2024-07-21,21,7,2024,Sunday,8
2831,2024-07-21,21,7,2024,Sunday,9
2832,2024-07-21,21,7,2024,Sunday,10
2833,2024-07-21,21,7,2024,Sunday,11
2834,2024-07-21,21,7,2024,Sunday,12
2835,2024-07-21,21,7,2024,Sunday,13
2836,2024-07-21,21,7,2024,Sunday,14
2837,2024-07-21,21,7,2024,Sunday,15
2838,2024-07-21,21,7,2024,Sunday,16
2839,2024-07-21,21,7,2024,Sunday,17
2840,2024-07-21,21,7,2024,Sunday,18
2841,2024-07-21,21,7,2024,Sunday,19
2842,2024-07-21,21,7,2024,Sunday,20
2843,2024-07-22,22,7,2024,Monday,7
2844,2024-07-22,22,7,2024,Monday,8
2845,2024-07-22,22,7,2024,Monday,9
2846,2024-07-22,22,7,2024,Monday,10
2847,2024-07-22,22,7,2024,Monday,11
2848,2024-07-22,22,7,2024,Monday,12
2849,2024-07-22,22,7,2024,Monday,13
2850,2024-07-22,22,7,2024,Monday,14
2851,2024-07-22,22,7,2024,Monday,15
2852,2024-07-22,22,7,2024,Monday,16
2853,2024-07-22,22,7,2024,Monday,17
2854,2024-07-22,22,7,2024,Monday,18
2855,2024-07-22,22,7,2024,Monday,19
2856,2024-07-22,22,7,2024,Monday,20
2857,2024-07-23,23,7,2024,Tuesday,7
2858,2024-07-23,23,7,2024,Tuesday,8
2859,2024-07-23,23,7,2024,Tuesday,9
2860,2024-07-23,23,7,2024,Tuesday,10
2861,2024-07-23,23,7,2024,Tuesday,11
2862,2024-07-23,23,7,2024,Tuesday,12
2863,2024-07-23,23,7,2024,Tuesday,13
2864,2024-07-23,23,7,2024,Tuesday,14
2865,2024-07-23,23,7,2024,Tuesday,15
2866,2024-07-23,23,7,2024,Tuesday,16
2867,2024-07-23,23,7,2024,Tuesday,17
2868,2024-07-23,23,7,2024,Tuesday,18
2869,2024-07-23,23,7,2024,Tuesday,19
2870,2024-07-23,23,7,2024,Tuesday,20
2871,2024-07-24,24,7,2024,Wednesday,7
2872,2024-07-24,24,7,2024,Wednesday,8
2873,2024-07-24,24,7,2024,Wednesday,9
2874,2024-07-24,24,7,2024,Wednesday,10
2875,2024-07-24,24,7,2024,Wednesday,11
2876,2024-07-24,24,7,2024,Wednesday,12
2877,2024-07-24,24,7,2024,Wednesday,13
2878,2024-07-24,24,7,2024,Wednesday,14
2879,2024-07-24,24,7,2024,Wednesday,15
2880,2024-07-24,24,7,2024,Wednesday,16
2881,2024-07-24,24,7,2024,Wednesday,17
2882,2024-07-24,24,7,2024,Wednesday,18
2883,2024-07-24,24,7,2024,Wednesday,19
2884,2024-07-24,24,7,2024,Wednesday,20
2885,2024-07-25,25,7,2024,Thursday,7
2886,2024-07-25,25,7,2024,Thursday,8
2887,2024-07-25,25,7,2024,Thursday,9
2888,2024-07-25,25,7,2024,Thursday,10
2889,2024-07-25,25,7,2024,Thursday,11
2890,2024-07-25,25,7,2024,Thursday,12
2891,2024-07-25,25,7,2024,Thursday,13
2892,2024-07-25,25,7,2024,Thursday,14
2893,2024-07-25,25,7,2024,Thursday,15
2894,2024-07-25,25,7,2024,Thursday,16
2895,2024-07-25,25,7,2024,Thursday,17
2896,2024-07-25,25,7,2024,Thursday,18
2897,2024-07-25,25,7,2024,Thursday,19
2898,2024-07-25,25,7,2024,Thursday,20
2899,2024-07-26,26,7,2024,Friday,7
2900,2024-07-26,26,7,2024,Friday,8
2901,2024-07-26,26,7,2024,Friday,9
2902,2024-07-26,26,7,2024,Friday,10
2903,2024-07-26,26,7,2024,Friday,11
2904,2024-07-26,26,7,2024,Friday,12
2905,2024-07-26,26,7,2024,Friday,13
2906,2024-07-26,26,7,2024,Friday,14
2907,2024-07-26,26,7,2024,Friday,15
2908,2024-07-26,26,7,2024,Friday,16
2909,2024-07-26,26,7,2024,Friday,17
2910,2024-07-26,26,7,2024,Friday,18
2911,2024-07-26,26,7,2024,Friday,19
2912,2024-07-26,26,7,2024,Friday,20
2913,2024-07-27,27,7,2024,Saturday,7
2914,2024-07-27,27,7,2024,Saturday,8
2915,2024-07-27,27,7,2024,Saturday,9
2916,2024-07-27,27,7,2024,Saturday,10
2917,2024-07-27,27,7,2024,Saturday,11
2918,2024-07-27,27,7,2024,Saturday,12
2919,2024-07-27,27,7,2024,Saturday,13
2920,2024-07-27,27,7,2024,Saturday,14
2921,2024-07-27,27,7,2024,Saturday,15
2922,2024-07-27,27,7,2024,Saturday,16
2923,2024-07-27,27,7,2024,Saturday,17
2924,2024-07-27,27,7,2024,Saturday,18
2925,2024-07-27,27,7,2024,Saturday,19
2926,2024-07-27,27,7,2024,Saturday,20
2927,2024-07-28,28,7,2024,Sunday,7
2928,2024-07-28,28,7,2024,Sunday,8
2929,2024-07-28,28,7,2024,Sunday,9
2930,2024-07-28,28,7,2024,Sunday,10
2931,2024-07-28,28,7,2024,Sunday,11
2932,2024-07-28,28,7,2024,Sunday,12
2933,2024-07-28,28,7,2024,Sunday,13
2934,2024-07-28,28,7,2024,Sunday,14
2935,2024-07-28,28,7,2024,Sunday,15
2936,2024-07-28,28,7,2024,Sunday,16
2937,2024-07-28,28,7,2024,Sunday,17
2938,2024-07-28,28,7,2024,Sunday,18
2939,2024-07-28,28,7,2024,Sunday,19
2940,2024-07-28,28,7,2024,Sunday,20
2941,2024-07-29,29,7,2024,Monday,7
2942,2024-07-29,29,7,2024,Monday,8
2943,2024-07-29,29,7,2024,Monday,9
2944,2024-07-29,29,7,2024,Monday,10
2945,2024-07-29,29,7,2024,Monday,11
2946,2024-07-29,29,7,2024,Monday,12
2947,2024-07-29,29,7,2024,Monday,13
2948,2024-07-29,29,7,2024,Monday,14
2949,2024-07-29,29,7,2024,Monday,15
2950,2024-07-29,29,7,2024,Monday,16
2951,2024-07-29,29,7,2024,Monday,17
2952,2024-07-29,29,7,2024,Monday,18
2953,2024-07-29,29,7,2024,Monday,19
2954,2024-07-29,29,7,2024,Monday,20
2955,2024-07-30,30,7,2024,Tuesday,7
2956,2024-07-30,30,7,2024,Tuesday,8
2957,2024-07-30,30,7,2024,Tuesday,9
2958,2024-07-30,30,7,2024,Tuesday,10
2959,2024-07-30,30,7,2024,Tuesday,11
2960,2024-07-30,30,7,2024,Tuesday,12
2961,2024-07-30,30,7,2024,Tuesday,13
2962,2024-07-30,30,7,2024,Tuesday,14
2963,2024-07-30,30,7,2024,Tuesday,15
2964,2024-07-30,30,7,2024,Tuesday,16
2965,2024-07-30,30,7,2024,Tuesday,17
2966,2024-07-30,30,7,2024,Tuesday,18
2967,2024-07-30,30,7,2024,Tuesday,19
2968,2024-07-30,30,7,2024,Tuesday,20
2969,2024-07-31,31,7,2024,Wednesday,7
2970,2024-07-31,31,7,2024,Wednesday,8
2971,2024-07-31,31,7,2024,Wednesday,9
2972,2024-07-31,31,7,2024,Wednesday,10
2973,2024-07-31,31,7,2024,Wednesday,11
2974,2024-07-31,31,7,2024,Wednesday,12
2975,2024-07-31,31,7,2024,Wednesday,13
2976,2024-07-31,31,7,2024,Wednesday,14
2977,2024-07-31,31,7,2024,Wednesday,15
2978,2024-07-31,31,7,2024,Wednesday,16
2979,2024-07-31,31,7,2024,Wednesday,17
2980,2024-07-31,31,7,2024,Wednesday,18
2981,2024-07-31,31,7,2024,Wednesday,19
2982,2024-07-31,31,7,2024,Wednesday,20
2983,2024-08-01,1,8,2024,Thursday,7
2984,2024-08-01,1,8,2024,Thursday,8
2985,2024-08-01,1,8,2024,Thursday,9
2986,2024-08-01,1,8,2024,Thursday,10
2987,2024-08-01,1,8,2024,Thursday,11
2988,2024-08-01,1,8,2024,Thursday,12
2989,2024-08-01,1,8,2024,Thursday,13
2990,2024-08-01,1,8,2024,Thursday,14
2991,2024-08-01,1,8,2024,Thursday,15
2992,2024-08-01,1,8,2024,Thursday,16
2993,2024-08-01,1,8,2024,Thursday,17
2994,2024-08-01,1,8,2024,Thursday,18
2995,2024-08-01,1,8,2024,Thursday,19
2996,2024-08-01,1,8,2024,Thursday,20
2997,2024-08-02,2,8,2024,Friday,7
2998,2024-08-02,2,8,2024,Friday,8
2999,2024-08-02,2,8,2024,Friday,9
3000,2024-08-02,2,8,2024,Friday,10
3001,2024-08-02,2,8,2024,Friday,11
3002,2024-08-02,2,8,2024,Friday,12
3003,2024-08-02,2,8,2024,Friday,13
3004,2024-08-02,2,8,2024,Friday,14
3005,2024-08-02,2,8,2024,Friday,15
3006,2024-08-02,2,8,2024,Friday,16
3007,2024-08-02,2,8,2024,Friday,17
3008,2024-08-02,2,8,2024,Friday,18
3009,2024-08-02,2,8,2024,Friday,19
3010,2024-08-02,2,8,2024,Friday,20
3011,2024-08-03,3,8,2024,Saturday,7
3012,2024-08-03,3,8,2024,Saturday,8
3013,2024-08-03,3,8,2024,Saturday,9
3014,2024-08-03,3,8,2024,Saturday,10
3015,2024-08-03,3,8,2024,Saturday,11
3016,2024-08-03,3,8,2024,Saturday,12
3017,2024-08-03,3,8,2024,Saturday,13
3018,2024-08-03,3,8,2024,Saturday,14
3019,2024-08-03,3,8,2024,Saturday,15
3020,2024-08-03,3,8,2024,Saturday,16
3021,2024-08-03,3,8,2024,Saturday,17
3022,2024-08-03,3,8,2024,Saturday,18
3023,2024-08-03,3,8,2024,Saturday,19
3024,2024-08-03,3,8,2024,Saturday,20
3025,2024-08-04,4,8,2024,Sunday,7
3026,2024-08-04,4,8,2024,Sunday,8
3027,2024-08-04,4,8,2024,Sunday,9
3028,2024-08-04,4,8,2024,Sunday,10
3029,2024-08-04,4,8,2024,Sunday,11
3030,2024-08-04,4,8,2024,Sunday,12
3031,2024-08-04,4,8,2024,Sunday,13
3032,2024-08-04,4,8,2024,Sunday,14
3033,2024-08-04,4,8,2024,Sunday,15
3034,2024-08-04,4,8,2024,Sunday,16
3035,2024-08-04,4,8,2024,Sunday,17
3036,2024-08-04,4,8,2024,Sunday,18
3037,2024-08-04,4,8,2024,Sunday,19
3038,2024-08-04,4,8,2024,Sunday,20
3039,2024-08-05,5,8,2024,Monday,7
3040,2024-08-05,5,8,2024,Monday,8
3041,2024-08-05,5,8,2024,Monday,9
3042,2024-08-05,5,8,2024,Monday,10
3043,2024-08-05,5,8,2024,Monday,11
3044,2024-08-05,5,8,2024,Monday,12
3045,2024-08-05,5,8,2024,Monday,13
3046,2024-08-05,5,8,2024,Monday,14
3047,2024-08-05,5,8,2024,Monday,15
3048,2024-08-05,5,8,2024,Monday,16
3049,2024-08-05,5,8,2024,Monday,17
3050,2024-08-05,5,8,2024,Monday,18
3051,2024-08-05,5,8,2024,Monday,19
3052,2024-08-05,5,8,2024,Monday,20
3053,2024-08-06,6,8,2024,Tuesday,7
3054,2024-08-06,6,8,2024,Tuesday,8
3055,2024-08-06,6,8,2024,Tuesday,9
3056,2024-08-06,6,8,2024,Tuesday,10
3057,2024-08-06,6,8,2024,Tuesday,11
3058,2024-08-06,6,8,2024,Tuesday,12
3059,2024-08-06,6,8,2024,Tuesday,13
3060,2024-08-06,6,8,2024,Tuesday,14
3061,2024-08-06,6,8,2024,Tuesday,15
3062,2024-08-06,6,8,2024,Tuesday,16
3063,2024-08-06,6,8,2024,Tuesday,17
3064,2024-08-06,6,8,2024,Tuesday,18
3065,2024-08-06,6,8,2024,Tuesday,19
3066,2024-08-06,6,8,2024,Tuesday,20
3067,2024-08-07,7,8,2024,Wednesday,7
3068,2024-08-07,7,8,2024,Wednesday,8
3069,2024-08-07,7,8,2024,Wednesday,9
3070,2024-08-07,7,8,2024,Wednesday,10
3071,2024-08-07,7,8,2024,Wednesday,11
3072,2024-08-07,7,8,2024,Wednesday,12
3073,2024-08-07,7,8,2024,Wednesday,13
3074,2024-08-07,7,8,2024,Wednesday,14
3075,2024-08-07,7,8,2024,Wednesday,15
3076,2024-08-07,7,8,2024,Wednesday,16
3077,2024-08-07,7,8,2024,Wednesday,17
3078,2024-08-07,7,8,2024,Wednesday,18
3079,2024-08-07,7,8,2024,Wednesday,19
3080,2024-08-07,7,8,2024,Wednesday,20
3081,2024-08-08,8,8,2024,Thursday,7
3082,2024-08-08,8,8,2024,Thursday,8
3083,2024-08-08,8,8,2024,Thursday,9
3084,2024-08-08,8,8,2024,Thursday,10
3085,2024-08-08,8,8,2024,Thursday,11
3086,2024-08-08,8,8,2024,Thursday,12
3087,2024-08-08,8,8,2024,Thursday,13
3088,2024-08-08,8,8,2024,Thursday,14
3089,2024-08-08,8,8,2024,Thursday,15
3090,2024-08-08,8,8,2024,Thursday,16
3091,2024-08-08,8,8,2024,Thursday,17
3092,2024-08-08,8,8,2024,Thursday,18
3093,2024-08-08,8,8,2024,Thursday,19
3094,2024-08-08,8,8,2024,Thursday,20
3095,2024-08-09,9,8,2024,Friday,7
3096,2024-08-09,9,8,2024,Friday,8
3097,2024-08-09,9,8,2024,Friday,9
3098,2024-08-09,9,8,2024,Friday,10
3099,2024-08-09,9,8,2024,Friday,11
3100,2024-08-09,9,8,2024,Friday,12
3101,2024-08-09,9,8,2024,Friday,13
3102,2024-08-09,9,8,2024,Friday,14
3103,2024-08-09,9,8,2024,Friday,15
3104,2024-08-09,9,8,2024,Friday,16
3105,2024-08-09,9,8,2024,Friday,17
3106,2024-08-09,9,8,2024,Friday,18
3107,2024-08-09,9,8,2024,Friday,19
3108,2024-08-09,9,8,2024,Friday,20
3109,2024-08-10,10,8,2024,Saturday,7
3110,2024-08-10,10,8,2024,Saturday,8
3111,2024-08-10,10,8,2024,Saturday,9
3112,2024-08-10,10,8,2024,Saturday,10
3113,2024-08-10,10,8,2024,Saturday,11
3114,2024-08-10,10,8,2024,Saturday,12
3115,2024-08-10,10,8,2024,Saturday,13
3116,2024-08-10,10,8,2024,Saturday,14
3117,2024-08-10,10,8,2024,Saturday,15
3118,2024-08-10,10,8,2024,Saturday,16
3119,2024-08-10,10,8,2024,Saturday,17
3120,2024-08-10,10,8,2024,Saturday,18
3121,2024-08-10,10,8,2024,Saturday,19
3122,2024-08-10,10,8,2024,Saturday,20
3123,2024-08-11,11,8,2024,Sunday,7
3124,2024-08-11,11,8,2024,Sunday,8
3125,2024-08-11,11,8,2024,Sunday,9
3126,2024-08-11,11,8,2024,Sunday,10
3127,2024-08-11,11,8,2024,Sunday,11
3128,2024-08-11,11,8,2024,Sunday,12
3129,2024-08-11,11,8,2024,Sunday,13
3130,2024-08-11,11,8,2024,Sunday,14
3131,2024-08-11,11,8,2024,Sunday,15
3132,2024-08-11,11,8,2024,Sunday,16
3133,2024-08-11,11,8,2024,Sunday,17
3134,2024-08-11,11,8,2024,Sunday,18
3135,2024-08-11,11,8,2024,Sunday,19
3136,2024-08-11,11,8,2024,Sunday,20
3137,2024-08-12,12,8,2024,Monday,7
3138,2024-08-12,12,8,2024,Monday,8
3139,2024-08-12,12,8,2024,Monday,9
3140,2024-08-12,12,8,2024,Monday,10
3141,2024-08-12,12,8,2024,Monday,11
3142,2024-08-12,12,8,2024,Monday,12
3143,2024-08-12,12,8,2024,Monday,13
3144,2024-08-12,12,8,2024,Monday,14
3145,2024-08-12,12,8,2024,Monday,15
3146,2024-08-12,12,8,2024,Monday,16
3147,2024-08-12,12,8,2024,Monday,17
3148,2024-08-12,12,8,2024,Monday,18
3149,2024-08-12,12,8,2024,Monday,19
3150,2024-08-12,12,8,2024,Monday,20
3151,2024-08-13,13,8,2024,Tuesday,7
3152,2024-08-13,13,8,2024,Tuesday,8
3153,2024-08-13,13,8,2024,Tuesday,9
3154,2024-08-13,13,8,2024,Tuesday,10
3155,2024-08-13,13,8,2024,Tuesday,11
